0.0005 0 0 0 0 (count: 245000)
0.001 0 0 0 0 (count: 244999)
0.0015 0 0 0 0 (count: 244998)
0.002 0 0 0 0 (count: 244997)
0.0025 0 0 0 0 (count: 244996)
0.003 0 0 0 0 (count: 244995)
0.0035 0 0 0 0 (count: 244994)
0.004 0 0 0 0 (count: 244993)
0.0045 0 0 0 0 (count: 244992)
0.005 0 0 0 0 (count: 244991)
0.0055 0 0 0 0 (count: 244990)
0.006 0 0 0 0 (count: 244989)
0.0065 0 0 0 0 (count: 244988)
0.007 0 0 0 0 (count: 244987)
0.0075 0 0 0 0 (count: 244986)
0.008 0 0 0 0 (count: 244985)
0.0085 0 0 0 0 (count: 244984)
0.009 0 0 0 0 (count: 244983)
0.0095 0 0 0 0 (count: 244982)
0.01 0 0 0 0 (count: 244981)
0.0105 0 0 0 0 (count: 244980)
0.011 0 0 0 0 (count: 244979)
0.0115 0 0 0 0 (count: 244978)
0.012 0 0 0 0 (count: 244977)
0.0125 0 0 0 0 (count: 9799)
0.025 0 0 0 0 (count: 9798)
0.0375 0 0 0 0 (count: 9797)
0.05 0 0 0 0 (count: 9796)
0.0625 0 0 0 0 (count: 9795)
0.075 0 0 0 0 (count: 9794)
0.0875 0 0 0 0 (count: 9793)
0.1 0 0 0 0 (count: 9792)
0.1125 0 0 0 0 (count: 9791)
0.125 0 0 0 0 (count: 9790)
0.1375 0 0 0 0 (count: 9789)
0.15 0 0 0 0 (count: 9788)
0.1625 0 0 0 0 (count: 9787)
0.175 0 0 0 0 (count: 9786)
0.1875 0 0 0 0 (count: 9785)
0.2 0 0 0 0 (count: 9784)
0.2125 0 0 0 0 (count: 9783)
0.225 0 0 0 0 (count: 9782)
0.2375 0 0 0 0 (count: 9781)
0.25 0 0 0 0 (count: 9780)
0.2625 0 0 0 0 (count: 9779)
0.275 0 0 0 0 (count: 9778)
0.2875 0 0 0 0 (count: 9777)
0.3 0 0 0 0 (count: 9776)
0.3125 0 0 0 0 (count: 391)
0.625 0 0 0 0 (count: 390)
0.9375 0 0 0 0 (count: 389)
1.25 0 0 0 0 (count: 388)
1.5625 0 0 0 0 (count: 387)
1.875 0 0 0 0 (count: 386)
2.1875 0 0 0 0 (count: 385)
2.5 0 0 0 0 (count: 384)
2.8125 0 0 0 0 (count: 383)
3.125 0 0 0 0 (count: 382)
3.4375 0 0 0 0 (count: 381)
3.75 0 0 0 0 (count: 380)
4.0625 0 0 0 0 (count: 379)
4.375 0 0 0 0 (count: 378)
4.6875 0 0 0 0 (count: 377)
5 0 0 0 0 (count: 376)
5.3125 0 0 0 0 (count: 375)
5.625 0 0 0 0 (count: 374)
5.9375 0 0 0 0 (count: 373)
6.25 0 0 0 0 (count: 372)
6.5625 0 0 0 0 (count: 371)
6.875 0 0 0 0 (count: 370)
7.1875 0 0 0 0 (count: 369)
7.5 0 0 0 0 (count: 368)
7.8125 0 0 0 0 (count: 14)
15.625 0 0 0 0 (count: 13)
23.4375 0 0 0 0 (count: 12)
31.25 0 0 0 0 (count: 11)
39.0625 0 0 0 0 (count: 10)
46.875 0 0 0 0 (count: 9)
54.6875 0 0 0 0 (count: 8)
62.5 0 0 0 0 (count: 7)
70.3125 0 0 0 0 (count: 6)
78.125 0 0 0 0 (count: 5)
85.9375 0 0 0 0 (count: 4)
93.75 0 0 0 0 (count: 3)
101.562 0 0 0 0 (count: 2)
109.375 0 0 0 0 (count: 1)
