90.36 1.39028e-07
90.54 1.39028e-07
90.72 1.04271e-07
90.9 6.95139e-08
91.08 6.95139e-08
91.26 1.73785e-07
91.44 1.39028e-07
91.62 1.39028e-07
91.8 1.04271e-07
91.98 6.95139e-08
92.16 2.43299e-07
92.34 3.4757e-07
92.52 3.12813e-07
92.7 2.08542e-07
92.88 5.90869e-07
93.06 5.90869e-07
93.24 9.38438e-07
93.42 1.32076e-06
93.6 1.77261e-06
93.78 2.2592e-06
93.96 2.08542e-06
94.14 3.64948e-06
94.32 5.07452e-06
94.5 5.66539e-06
94.68 6.53431e-06
94.86 8.09837e-06
95.04 1.12265e-05
95.22 1.39028e-05
95.4 1.53626e-05
95.58 1.83517e-05
95.76 2.33914e-05
95.94 3.07599e-05
96.12 3.56259e-05
96.3 4.38285e-05
96.48 5.05019e-05
96.66 6.31187e-05
96.84 7.13213e-05
97.02 8.44247e-05
97.2 0.000106252
97.38 0.00012589
97.56 0.000153313
97.74 0.000182509
97.92 0.000204023
98.1 0.000239997
98.28 0.000281323
98.46 0.000329739
98.64 0.000380067
98.82 0.000445202
99 0.000513986
99.18 0.000599662
99.36 0.000696321
99.54 0.000795518
99.72 0.000928741
99.9 0.00105866
100.08 0.00121952
100.26 0.00140335
100.44 0.00159215
100.62 0.00180768
100.8 0.00207412
100.98 0.00237289
101.16 0.00268393
101.34 0.0030297
101.52 0.00338856
101.7 0.00382507
101.88 0.00430472
102.06 0.00486142
102.24 0.00541694
102.42 0.00603458
102.6 0.00676364
102.78 0.00750479
102.96 0.00828884
103.14 0.00920142
103.32 0.0101679
103.5 0.0112524
103.68 0.0123188
103.86 0.0134649
104.04 0.0146786
104.22 0.0160473
104.4 0.0175709
104.58 0.0191407
104.76 0.0208669
104.94 0.0225924
105.12 0.0243257
105.3 0.0262596
105.48 0.0282242
105.66 0.0303689
105.84 0.0326067
106.02 0.0349851
106.2 0.0373354
106.38 0.0397661
106.56 0.0421994
106.74 0.0447557
106.92 0.0473753
107.1 0.0500895
107.28 0.0527274
107.46 0.0554706
107.64 0.0582213
107.82 0.0610127
108 0.0638439
108.18 0.0666877
108.36 0.0695644
108.54 0.0722612
108.72 0.0751154
108.9 0.0776726
109.08 0.0801192
109.26 0.0826704
109.44 0.0849312
109.62 0.0870861
109.8 0.0890913
109.98 0.0911051
110.16 0.0929597
110.34 0.0947289
110.52 0.0961542
110.7 0.0973428
110.88 0.0985712
111.06 0.0996351
111.24 0.100423
111.42 0.100915
111.6 0.100902
111.78 0.100948
111.96 0.101121
112.14 0.100778
112.32 0.10014
112.5 0.0994989
112.68 0.0985887
112.86 0.0974093
113.04 0.0961742
113.22 0.0947523
113.4 0.0930692
113.58 0.0911829
113.76 0.0891942
113.94 0.0871093
114.12 0.0848277
114.3 0.082369
114.48 0.0800225
114.66 0.077508
114.84 0.0748085
115.02 0.0722032
115.2 0.0693526
115.38 0.0665549
115.56 0.0638132
115.74 0.0609362
115.92 0.0580802
116.1 0.0553639
116.28 0.052536
116.46 0.049903
116.64 0.0471839
116.82 0.0446714
117 0.0421026
117.18 0.0395934
117.36 0.0371062
117.54 0.0347075
117.72 0.0324547
117.9 0.0302762
118.08 0.0282287
118.26 0.0262868
118.44 0.0243694
118.62 0.0225438
118.8 0.0207609
118.98 0.0190978
119.16 0.0175925
119.34 0.0161586
119.52 0.0148383
119.7 0.0135331
119.88 0.0122815
120.06 0.011148
120.24 0.0101513
120.42 0.00912972
120.6 0.00827
120.78 0.00743963
120.96 0.00670062
121.14 0.00604545
121.32 0.00542855
121.5 0.00486128
121.68 0.0043222
121.86 0.00385747
122.04 0.00344508
122.22 0.00303873
122.4 0.00268094
122.58 0.00238259
122.76 0.00209101
122.94 0.00182544
123.12 0.00159486
123.3 0.00140877
123.48 0.00123578
123.66 0.00106078
123.84 0.000922728
124.02 0.00080883
124.2 0.000708486
124.38 0.000611062
124.56 0.000518783
124.74 0.000447635
124.92 0.000383926
125.1 0.000314655
125.28 0.000282887
125.46 0.000234749
125.64 0.000201069
125.82 0.000171769
126 0.000144519
126.18 0.000124395
126.36 0.000104827
126.54 8.16441e-05
126.72 6.84712e-05
126.9 5.98515e-05
127.08 5.14403e-05
127.26 4.2473e-05
127.44 3.73637e-05
127.62 3.03776e-05
127.8 2.33219e-05
127.98 2.04023e-05
128.16 1.65443e-05
128.34 1.32424e-05
128.52 1.15046e-05
128.7 9.6972e-06
128.88 7.26421e-06
129.06 5.83917e-06
129.24 4.55316e-06
129.42 3.26716e-06
129.6 2.67629e-06
129.78 2.36347e-06
129.96 1.87688e-06
130.14 1.98115e-06
130.32 1.21649e-06
130.5 1.04271e-06
130.68 8.68924e-07
130.86 1.11222e-06
131.04 7.29896e-07
131.22 4.86598e-07
131.4 3.12813e-07
131.58 2.08542e-07
131.76 1.73785e-07
131.94 1.73785e-07
132.12 1.39028e-07
132.3 2.08542e-07
132.48 1.04271e-07
132.66 1.73785e-07
132.84 1.04271e-07
133.02 6.95139e-08
133.2 6.95139e-08
133.38 3.4757e-08
133.56 1.04271e-07
133.74 1.04271e-07
