# Dividing surfaces:     0.500000000000 [-]
# Free energy minima:     0.250000000000 [-]     0.750000000000 [-]  lattice distance:    12.277500000000 [A]
# Left and right boundary:     0.000000000000 [-]     0.500000000000 [-]
# F(QstarA):     5.794749230708
# Exp(-Beta QStarA):   0.00304349354572
# Integral Exp(-Beta q) over region left boundary (0) to q* (0.5):  1.10187629401e-09
# Mass reaction bead:    16.042460000000 [au]
# |v|=Sqrt(k_B T/(2.0*PI*Mass)):   222.467902978164 [m/s]
# P(q*) dq:      2762100.93845 [1/m]
# k^TST= |v| P(q*) dq, i.e. the TST hopping rate:       614478803.59 [1/s]
# D^TST:  9.26246952572e-10 [m^2/s]

# RM Int1, Integral Exp(Beta q) over region gA to gB:    18.077489357418
# RM Int2, Integral Exp(-Beta q) over full region:     0.448738054981
# RM Int1*Int2:     8.112057413187
# RM 1/(Int1*Int2):     0.123273289261

# <n_A>:    24.555000000000
# 1/<n_A>:     0.040724903278

0.000000 5.800724 0.003025 -2.526699 -3400.346662 435848.340292
0.000556 5.798808 0.003031 -4.348521 -3158.208502 361247.871319
0.001111 5.795915 0.003040 -6.047329 -2957.515802 123421.825223
0.001667 5.792102 0.003052 -7.671360 -2888.947573 420944.765524
0.002222 5.787407 0.003066 -9.211355 -2655.091708 213714.940460
0.002778 5.781886 0.003083 -10.653437 -2536.360236 -420419.545853
0.003333 5.775564 0.003102 -12.127390 -2769.924315 28978.194070
0.003889 5.768400 0.003125 -13.661777 -2753.825189 462084.959022
0.004444 5.760398 0.003150 -15.120357 -2497.113890 102858.252442
0.005000 5.751615 0.003178 -16.491780 -2439.969959 -35182.563988
0.005556 5.742076 0.003208 -17.852759 -2459.515985 -52530.421582
0.006111 5.731777 0.003241 -19.227249 -2488.699260 168985.695136
0.006667 5.720715 0.003277 -20.583793 -2394.817568 -487950.784165
0.007222 5.708897 0.003316 -21.989533 -2665.898626 -149047.420294
0.007778 5.696264 0.003358 -23.493601 -2748.703410 219285.507340
0.008333 5.682795 0.003404 -24.986804 -2626.879347 40545.316460
