356.14	0.11072	810.21	0.0012342	0.42001	0.43069	1.2117	106.51	148.48	1032.4	-0.32443	undefined	undefined	0.020774	liquid
357.55	0.11552	808.61	0.0012367	0.62941	0.64057	1.7986	106.90	148.89	1025.9	-0.32153	undefined	undefined	0.020600	liquid
358.96	0.12049	807.01	0.0012391	0.83937	0.85103	2.3847	107.29	149.31	1019.4	-0.31862	undefined	undefined	0.020426	liquid
360.37	0.12561	805.40	0.0012416	1.0499	1.0621	2.9701	107.68	149.72	1013.0	-0.31569	undefined	undefined	0.020252	liquid
361.78	0.13090	803.79	0.0012441	1.2610	1.2737	3.5549	108.06	150.13	1006.5	-0.31273	undefined	undefined	0.020079	liquid
363.19	0.13637	802.18	0.0012466	1.4727	1.4859	4.1389	108.45	150.54	1000.1	-0.30975	undefined	undefined	0.019906	liquid
364.60	0.14201	800.56	0.0012491	1.6849	1.6988	4.7222	108.83	150.95	993.74	-0.30674	undefined	undefined	0.019733	liquid
366.01	0.14783	798.94	0.0012517	1.8977	1.9121	5.3047	109.21	151.35	987.37	-0.30371	undefined	undefined	0.019560	liquid
367.42	0.15384	797.31	0.0012542	2.1110	2.1261	5.8866	109.60	151.76	981.02	-0.30065	undefined	undefined	0.019388	liquid
368.83	0.16003	795.69	0.0012568	2.3250	2.3407	6.4678	109.97	152.17	974.69	-0.29757	undefined	undefined	0.019216	liquid
370.24	0.16641	794.06	0.0012594	2.5394	2.5558	7.0483	110.35	152.58	968.38	-0.29445	undefined	undefined	0.019045	liquid
371.65	0.17299	792.42	0.0012620	2.7545	2.7715	7.6281	110.72	152.99	962.09	-0.29131	undefined	undefined	0.018873	liquid
373.06	0.17976	790.78	0.0012646	2.9701	2.9878	8.2072	111.10	153.39	955.82	-0.28813	undefined	undefined	0.018702	liquid
374.47	0.18674	789.14	0.0012672	3.1862	3.2047	8.7856	111.47	153.80	949.57	-0.28492	undefined	undefined	0.018532	liquid
375.88	0.19392	787.49	0.0012699	3.4029	3.4222	9.3633	111.84	154.21	943.34	-0.28167	undefined	undefined	0.018361	liquid
377.29	0.20132	785.84	0.0012725	3.6202	3.6402	9.9403	112.20	154.61	937.13	-0.27839	undefined	undefined	0.018191	liquid
378.70	0.20893	784.18	0.0012752	3.8380	3.8588	10.517	112.57	155.02	930.94	-0.27508	undefined	undefined	0.018022	liquid
380.11	0.21676	782.53	0.0012779	4.0564	4.0780	11.092	112.93	155.43	924.76	-0.27172	undefined	undefined	0.017852	liquid
381.52	0.22481	780.86	0.0012806	4.2753	4.2978	11.667	113.30	155.84	918.61	-0.26832	undefined	undefined	0.017683	liquid
382.93	0.23308	779.19	0.0012834	4.4948	4.5182	12.242	113.66	156.24	912.47	-0.26488	undefined	undefined	0.017514	liquid
384.34	0.24159	777.52	0.0012861	4.7148	4.7391	12.815	114.01	156.65	906.35	-0.26140	undefined	undefined	0.017346	liquid
