346.27	0.081335	2.2700	0.44054	27.400	30.199	87.246	89.197	98.720	196.22	35.427	undefined	undefined	vapor
347.68	0.085107	2.3679	0.42232	27.518	30.325	87.244	89.648	99.216	196.42	35.008	undefined	undefined	vapor
349.09	0.089015	2.4690	0.40502	27.636	30.452	87.245	90.100	99.713	196.62	34.597	undefined	undefined	vapor
350.50	0.093063	2.5735	0.38857	27.754	30.579	87.250	90.551	100.21	196.80	34.194	undefined	undefined	vapor
351.91	0.097255	2.6814	0.37293	27.873	30.706	87.258	91.003	100.71	196.99	33.799	undefined	undefined	vapor
353.32	0.10159	2.7928	0.35806	27.992	30.834	87.268	91.454	101.21	197.17	33.412	undefined	undefined	vapor
354.73	0.10608	2.9077	0.34391	28.112	30.962	87.282	91.906	101.71	197.34	33.032	undefined	undefined	vapor
356.14	0.11072	3.0263	0.33044	28.232	31.090	87.299	92.357	102.22	197.51	32.660	undefined	undefined	vapor
357.55	0.11552	3.1486	0.31761	28.352	31.218	87.319	92.808	102.72	197.67	32.295	undefined	undefined	vapor
358.96	0.12049	3.2746	0.30538	28.473	31.347	87.342	93.259	103.23	197.83	31.937	undefined	undefined	vapor
360.37	0.12561	3.4046	0.29372	28.594	31.476	87.367	93.710	103.73	197.98	31.586	undefined	undefined	vapor
361.78	0.13090	3.5384	0.28261	28.716	31.606	87.395	94.162	104.24	198.12	31.242	undefined	undefined	vapor
363.19	0.13637	3.6763	0.27201	28.838	31.735	87.426	94.613	104.75	198.26	30.905	undefined	undefined	vapor
364.60	0.14201	3.8184	0.26189	28.960	31.865	87.460	95.064	105.26	198.40	30.574	undefined	undefined	vapor
366.01	0.14783	3.9646	0.25223	29.083	31.995	87.496	95.515	105.78	198.53	30.250	undefined	undefined	vapor
367.42	0.15384	4.1151	0.24301	29.205	32.125	87.535	95.966	106.29	198.65	29.932	undefined	undefined	vapor
368.83	0.16003	4.2700	0.23419	29.329	32.256	87.577	96.418	106.81	198.77	29.620	undefined	undefined	vapor
370.24	0.16641	4.4293	0.22577	29.452	32.387	87.620	96.869	107.33	198.88	29.314	undefined	undefined	vapor
371.65	0.17299	4.5932	0.21771	29.576	32.518	87.667	97.321	107.85	198.98	29.014	undefined	undefined	vapor
373.06	0.17976	4.7617	0.21001	29.701	32.649	87.716	97.772	108.37	199.08	28.720	undefined	undefined	vapor
374.47	0.18674	4.9350	0.20263	29.825	32.781	87.767	98.224	108.89	199.18	28.432	undefined	undefined	vapor
375.88	0.19392	5.1131	0.19558	29.950	32.912	87.820	98.675	109.42	199.26	28.149	undefined	undefined	vapor
377.29	0.20132	5.2960	0.18882	30.075	33.044	87.876	99.127	109.95	199.34	27.871	undefined	undefined	vapor
378.70	0.20893	5.4840	0.18235	30.201	33.177	87.933	99.579	110.48	199.42	27.599	undefined	undefined	vapor
380.11	0.21676	5.6771	0.17615	30.327	33.309	87.993	100.03	111.01	199.49	27.333	undefined	undefined	vapor
381.52	0.22481	5.8754	0.17020	30.453	33.441	88.056	100.48	111.54	199.55	27.071	undefined	undefined	vapor
382.93	0.23308	6.0790	0.16450	30.579	33.574	88.120	100.94	112.08	199.60	26.814	undefined	undefined	vapor
384.34	0.24159	6.2880	0.15903	30.706	33.707	88.186	101.39	112.62	199.65	26.563	undefined	undefined	vapor
385.75	0.25033	6.5025	0.15379	30.833	33.840	88.254	101.84	113.16	199.69	26.316	undefined	undefined	vapor
387.16	0.25932	6.7226	0.14875	30.960	33.973	88.324	102.29	113.70	199.73	26.074	undefined	undefined	vapor
388.57	0.26854	6.9484	0.14392	31.088	34.107	88.397	102.75	114.25	199.76	25.837	undefined	undefined	vapor
389.98	0.27802	7.1800	0.13928	31.216	34.240	88.471	103.20	114.79	199.78	25.604	undefined	undefined	vapor
391.39	0.28774	7.4175	0.13482	31.344	34.374	88.546	103.65	115.34	199.79	25.376	undefined	undefined	vapor
392.80	0.29772	7.6610	0.13053	31.472	34.508	88.624	104.11	115.90	199.80	25.152	undefined	undefined	vapor
394.21	0.30796	7.9107	0.12641	31.601	34.642	88.704	104.56	116.45	199.80	24.933	undefined	undefined	vapor
395.62	0.31847	8.1667	0.12245	31.730	34.776	88.785	105.02	117.01	199.79	24.718	undefined	undefined	vapor
397.03	0.32925	8.4290	0.11864	31.859	34.910	88.868	105.47	117.57	199.78	24.507	undefined	undefined	vapor
398.44	0.34030	8.6977	0.11497	31.989	35.045	88.952	105.92	118.14	199.76	24.300	undefined	undefined	vapor
399.85	0.35162	8.9731	0.11144	32.119	35.179	89.038	106.38	118.71	199.73	24.097	undefined	undefined	vapor
401.26	0.36323	9.2552	0.10805	32.248	35.314	89.126	106.83	119.28	199.69	23.898	undefined	undefined	vapor
402.67	0.37513	9.5442	0.10478	32.379	35.449	89.215	107.29	119.85	199.65	23.704	undefined	undefined	vapor
404.08	0.38731	9.8401	0.10163	32.509	35.583	89.306	107.75	120.43	199.60	23.513	undefined	undefined	vapor
405.49	0.39979	10.143	0.098590	32.640	35.718	89.398	108.20	121.01	199.54	23.326	undefined	undefined	vapor
406.90	0.41258	10.453	0.095664	32.771	35.853	89.492	108.66	121.59	199.47	23.142	undefined	undefined	vapor
408.31	0.42566	10.771	0.092843	32.902	35.988	89.587	109.12	122.18	199.40	22.962	undefined	undefined	vapor
409.72	0.43906	11.096	0.090123	33.033	36.124	89.684	109.57	122.77	199.32	22.786	undefined	undefined	vapor
411.13	0.45277	11.429	0.087500	33.164	36.259	89.781	110.03	123.37	199.23	22.614	undefined	undefined	vapor
412.54	0.46679	11.769	0.084969	33.296	36.394	89.880	110.49	123.97	199.13	22.445	undefined	undefined	vapor
413.95	0.48114	12.117	0.082526	33.428	36.530	89.981	110.95	124.57	199.02	22.279	undefined	undefined	vapor
415.36	0.49582	12.474	0.080169	33.560	36.665	90.083	111.41	125.18	198.91	22.117	undefined	undefined	vapor
416.77	0.51083	12.838	0.077892	33.692	36.800	90.185	111.86	125.79	198.78	21.958	undefined	undefined	vapor
418.18	0.52617	13.211	0.075693	33.825	36.936	90.289	112.32	126.40	198.65	21.803	undefined	undefined	vapor
419.59	0.54186	13.593	0.073569	33.958	37.071	90.395	112.78	127.02	198.51	21.650	undefined	undefined	vapor
421.00	0.55789	13.983	0.071517	34.090	37.207	90.501	113.24	127.65	198.36	21.501	undefined	undefined	vapor
422.41	0.57428	14.382	0.069534	34.223	37.342	90.608	113.71	128.28	198.20	21.355	undefined	undefined	vapor
423.82	0.59101	14.789	0.067616	34.356	37.478	90.717	114.17	128.91	198.04	21.213	undefined	undefined	vapor
425.23	0.60811	15.206	0.065762	34.490	37.613	90.826	114.63	129.55	197.86	21.073	undefined	undefined	vapor
426.64	0.62558	15.633	0.063968	34.623	37.749	90.936	115.09	130.20	197.68	20.936	undefined	undefined	vapor
428.05	0.64341	16.069	0.062233	34.757	37.884	91.048	115.56	130.85	197.49	20.803	undefined	undefined	vapor
429.46	0.66162	16.514	0.060555	34.890	38.020	91.160	116.02	131.51	197.28	20.672	undefined	undefined	vapor
430.87	0.68020	16.969	0.058930	35.024	38.155	91.273	116.48	132.17	197.07	20.544	undefined	undefined	vapor
432.28	0.69918	17.435	0.057357	35.158	38.290	91.387	116.95	132.84	196.85	20.420	undefined	undefined	vapor
433.69	0.71854	17.910	0.055834	35.292	38.426	91.502	117.41	133.51	196.62	20.298	undefined	undefined	vapor
435.10	0.73829	18.396	0.054359	35.426	38.561	91.617	117.88	134.19	196.38	20.179	undefined	undefined	vapor
436.51	0.75844	18.893	0.052929	35.560	38.696	91.734	118.35	134.88	196.13	20.062	undefined	undefined	vapor
437.92	0.77900	19.401	0.051545	35.695	38.831	91.851	118.81	135.57	195.87	19.949	undefined	undefined	vapor
439.33	0.79997	19.919	0.050203	35.829	38.966	91.969	119.28	136.28	195.60	19.838	undefined	undefined	vapor
440.74	0.82135	20.449	0.048902	35.964	39.101	92.087	119.75	136.99	195.33	19.731	undefined	undefined	vapor
442.15	0.84315	20.990	0.047641	36.098	39.236	92.206	120.22	137.70	195.04	19.625	undefined	undefined	vapor
443.56	0.86537	21.544	0.046418	36.233	39.370	92.326	120.69	138.43	194.74	19.523	undefined	undefined	vapor
444.97	0.88802	22.109	0.045231	36.367	39.505	92.446	121.16	139.16	194.43	19.423	undefined	undefined	vapor
446.38	0.91111	22.686	0.044080	36.502	39.639	92.567	121.63	139.90	194.11	19.326	undefined	undefined	vapor
447.79	0.93463	23.276	0.042963	36.637	39.773	92.688	122.11	140.65	193.78	19.232	undefined	undefined	vapor
449.20	0.95860	23.878	0.041879	36.772	39.907	92.810	122.58	141.41	193.43	19.140	undefined	undefined	vapor
450.61	0.98302	24.494	0.040827	36.906	40.041	92.932	123.05	142.18	193.08	19.051	undefined	undefined	vapor
452.02	1.0079	25.122	0.039805	37.041	40.175	93.054	123.53	142.96	192.72	18.964	undefined	undefined	vapor
453.43	1.0332	25.765	0.038813	37.176	40.308	93.177	124.01	143.75	192.34	18.880	undefined	undefined	vapor
454.84	1.0590	26.421	0.037849	37.311	40.441	93.301	124.48	144.56	191.96	18.799	undefined	undefined	vapor
456.25	1.0853	27.091	0.036912	37.445	40.574	93.424	124.96	145.37	191.56	18.720	undefined	undefined	vapor
457.66	1.1120	27.776	0.036002	37.580	40.707	93.548	125.44	146.19	191.15	18.643	undefined	undefined	vapor
459.07	1.1393	28.476	0.035117	37.714	40.839	93.672	125.92	147.03	190.73	18.570	undefined	undefined	vapor
460.48	1.1670	29.191	0.034258	37.849	40.972	93.796	126.40	147.88	190.30	18.499	undefined	undefined	vapor
461.89	1.1952	29.921	0.033421	37.983	41.103	93.920	126.89	148.74	189.85	18.430	undefined	undefined	vapor
463.30	1.2239	30.667	0.032608	38.118	41.235	94.045	127.37	149.62	189.40	18.364	undefined	undefined	vapor
464.71	1.2531	31.429	0.031817	38.252	41.366	94.169	127.86	150.51	188.93	18.300	undefined	undefined	vapor
466.12	1.2828	32.208	0.031048	38.386	41.497	94.294	128.34	151.42	188.45	18.240	undefined	undefined	vapor
467.53	1.3130	33.004	0.030299	38.520	41.628	94.418	128.83	152.34	187.95	18.181	undefined	undefined	vapor
468.94	1.3438	33.817	0.029571	38.654	41.758	94.543	129.32	153.28	187.44	18.125	undefined	undefined	vapor
470.35	1.3751	34.649	0.028861	38.788	41.888	94.667	129.81	154.24	186.92	18.072	undefined	undefined	vapor
471.76	1.4069	35.498	0.028171	38.921	42.017	94.791	130.31	155.22	186.39	18.022	undefined	undefined	vapor
473.17	1.4392	36.366	0.027498	39.055	42.146	94.915	130.80	156.21	185.84	17.974	undefined	undefined	vapor
474.58	1.4721	37.254	0.026843	39.188	42.274	95.039	131.29	157.23	185.28	17.928	undefined	undefined	vapor
475.99	1.5055	38.161	0.026205	39.321	42.402	95.163	131.79	158.26	184.71	17.886	undefined	undefined	vapor
477.40	1.5395	39.088	0.025583	39.453	42.530	95.286	132.29	159.32	184.12	17.846	undefined	undefined	vapor
478.81	1.5741	40.036	0.024977	39.586	42.657	95.409	132.79	160.41	183.51	17.808	undefined	undefined	vapor
480.22	1.6092	41.006	0.024387	39.718	42.783	95.531	133.29	161.52	182.89	17.774	undefined	undefined	vapor
481.63	1.6449	41.998	0.023811	39.850	42.909	95.653	133.80	162.65	182.26	17.742	undefined	undefined	vapor
483.04	1.6811	43.012	0.023249	39.981	43.034	95.775	134.30	163.81	181.61	17.712	undefined	undefined	vapor
484.45	1.7180	44.050	0.022702	40.112	43.159	95.895	134.81	165.01	180.95	17.686	undefined	undefined	vapor
485.86	1.7554	45.111	0.022168	40.243	43.283	96.016	135.32	166.23	180.27	17.662	undefined	undefined	vapor
487.27	1.7935	46.197	0.021646	40.374	43.406	96.135	135.84	167.49	179.58	17.642	undefined	undefined	vapor
488.68	1.8321	47.309	0.021138	40.504	43.528	96.254	136.35	168.78	178.87	17.624	undefined	undefined	vapor
490.09	1.8714	48.446	0.020641	40.633	43.650	96.372	136.87	170.11	178.14	17.609	undefined	undefined	vapor
491.50	1.9113	49.611	0.020157	40.762	43.771	96.489	137.39	171.47	177.40	17.597	undefined	undefined	vapor
492.91	1.9518	50.804	0.019683	40.891	43.891	96.605	137.91	172.88	176.63	17.588	undefined	undefined	vapor
494.32	1.9929	52.026	0.019221	41.018	44.010	96.720	138.44	174.34	175.86	17.582	undefined	undefined	vapor
495.73	2.0346	53.277	0.018770	41.146	44.129	96.833	138.97	175.84	175.06	17.579	undefined	undefined	vapor
497.14	2.0771	54.559	0.018329	41.273	44.246	96.946	139.50	177.39	174.25	17.579	undefined	undefined	vapor
498.55	2.1201	55.873	0.017898	41.399	44.362	97.057	140.03	179.00	173.41	17.583	undefined	undefined	vapor
499.96	2.1638	57.220	0.017476	41.524	44.478	97.167	140.57	180.66	172.56	17.590	undefined	undefined	vapor
501.37	2.2082	58.602	0.017064	41.649	44.592	97.276	141.11	182.39	171.69	17.600	undefined	undefined	vapor
502.78	2.2533	60.019	0.016661	41.773	44.705	97.383	141.66	184.18	170.80	17.614	undefined	undefined	vapor
504.19	2.2990	61.473	0.016267	41.896	44.817	97.488	142.20	186.05	169.89	17.631	undefined	undefined	vapor
505.60	2.3454	62.965	0.015882	42.018	44.927	97.592	142.76	187.99	168.96	17.651	undefined	undefined	vapor
