0.0005 1.94445e-26 5.74864e-27 4.47736e-27 9.21846e-27 (count: 995000)
0.001 1.94479e-26 5.758e-27 4.47777e-27 9.21211e-27 (count: 994999)
0.0015 1.94695e-26 5.76765e-27 4.47362e-27 9.22827e-27 (count: 994998)
0.002 1.94585e-26 5.76187e-27 4.47544e-27 9.22123e-27 (count: 994997)
0.0025 1.94414e-26 5.74804e-27 4.47446e-27 9.21894e-27 (count: 994996)
0.003 1.94517e-26 5.74648e-27 4.48257e-27 9.22261e-27 (count: 994995)
0.0035 1.94586e-26 5.75438e-27 4.4852e-27 9.21898e-27 (count: 994994)
0.004 1.94571e-26 5.76028e-27 4.4825e-27 9.21437e-27 (count: 994993)
0.0045 1.9481e-26 5.76202e-27 4.48062e-27 9.23831e-27 (count: 994992)
0.005 1.94211e-26 5.74907e-27 4.4702e-27 9.20183e-27 (count: 994991)
0.0055 1.94623e-26 5.74901e-27 4.48754e-27 9.22574e-27 (count: 994990)
0.006 1.94668e-26 5.75984e-27 4.48081e-27 9.22617e-27 (count: 994989)
0.0065 1.94504e-26 5.74182e-27 4.47995e-27 9.22862e-27 (count: 994988)
0.007 1.94563e-26 5.76084e-27 4.47877e-27 9.21671e-27 (count: 994987)
0.0075 1.94417e-26 5.75929e-27 4.4669e-27 9.21551e-27 (count: 994986)
0.008 1.94878e-26 5.75823e-27 4.48646e-27 9.24311e-27 (count: 994985)
0.0085 1.94709e-26 5.76412e-27 4.47575e-27 9.23105e-27 (count: 994984)
0.009 1.94671e-26 5.75881e-27 4.47663e-27 9.23167e-27 (count: 994983)
0.0095 1.94729e-26 5.75463e-27 4.48456e-27 9.23376e-27 (count: 994982)
0.01 1.94566e-26 5.74255e-27 4.48849e-27 9.22558e-27 (count: 994981)
0.0105 1.94354e-26 5.75752e-27 4.47196e-27 9.20595e-27 (count: 994980)
0.011 1.94741e-26 5.76291e-27 4.4799e-27 9.23131e-27 (count: 994979)
0.0115 1.94755e-26 5.76194e-27 4.48502e-27 9.22851e-27 (count: 994978)
0.012 1.94638e-26 5.76212e-27 4.48392e-27 9.21775e-27 (count: 994977)
0.0125 1.95236e-26 5.77186e-27 4.51951e-27 9.23227e-27 (count: 39799)
0.025 1.94942e-26 5.78076e-27 4.46412e-27 9.24934e-27 (count: 39798)
0.0375 1.9366e-26 5.74364e-27 4.47661e-27 9.14571e-27 (count: 39797)
0.05 1.95234e-26 5.76112e-27 4.53765e-27 9.22465e-27 (count: 39796)
0.0625 1.95628e-26 5.75575e-27 4.52269e-27 9.28435e-27 (count: 39795)
0.075 1.94737e-26 5.75344e-27 4.49435e-27 9.22594e-27 (count: 39794)
0.0875 1.95034e-26 5.79015e-27 4.50569e-27 9.20754e-27 (count: 39793)
0.1 1.95559e-26 5.79542e-27 4.50371e-27 9.25672e-27 (count: 39792)
0.1125 1.94146e-26 5.78552e-27 4.50387e-27 9.1252e-27 (count: 39791)
0.125 1.9537e-26 5.78035e-27 4.54942e-27 9.20722e-27 (count: 39790)
0.1375 1.94592e-26 5.74502e-27 4.50747e-27 9.20673e-27 (count: 39789)
0.15 1.96194e-26 5.75495e-27 4.49753e-27 9.36696e-27 (count: 39788)
0.1625 1.94874e-26 5.74681e-27 4.53259e-27 9.20799e-27 (count: 39787)
0.175 1.94352e-26 5.767e-27 4.4723e-27 9.19592e-27 (count: 39786)
0.1875 1.95215e-26 5.77198e-27 4.53407e-27 9.21546e-27 (count: 39785)
0.2 1.95245e-26 5.74274e-27 4.55057e-27 9.23117e-27 (count: 39784)
0.2125 1.95341e-26 5.77659e-27 4.54086e-27 9.21661e-27 (count: 39783)
0.225 1.94796e-26 5.81113e-27 4.49405e-27 9.1744e-27 (count: 39782)
0.2375 1.94797e-26 5.76062e-27 4.5081e-27 9.21094e-27 (count: 39781)
0.25 1.95826e-26 5.78254e-27 4.52983e-27 9.27025e-27 (count: 39780)
0.2625 1.96778e-26 5.81241e-27 4.47399e-27 9.39135e-27 (count: 39779)
0.275 1.95752e-26 5.82992e-27 4.53081e-27 9.21443e-27 (count: 39778)
0.2875 1.95817e-26 5.77998e-27 4.46092e-27 9.34081e-27 (count: 39777)
0.3 1.95657e-26 5.77433e-27 4.49401e-27 9.29732e-27 (count: 39776)
0.3125 2.00462e-26 5.75673e-27 4.53851e-27 9.75096e-27 (count: 1591)
0.625 2.00601e-26 5.72166e-27 4.52056e-27 9.81789e-27 (count: 1590)
0.9375 1.95775e-26 5.77081e-27 4.37276e-27 9.43397e-27 (count: 1589)
1.25 1.95502e-26 5.8542e-27 4.50574e-27 9.19021e-27 (count: 1588)
1.5625 1.9438e-26 5.71325e-27 4.4988e-27 9.22597e-27 (count: 1587)
1.875 1.96299e-26 5.45836e-27 4.66463e-27 9.50691e-27 (count: 1586)
2.1875 1.96782e-26 5.77461e-27 4.52797e-27 9.37558e-27 (count: 1585)
2.5 1.95248e-26 5.63856e-27 4.50732e-27 9.37889e-27 (count: 1584)
2.8125 1.92925e-26 5.5706e-27 4.4442e-27 9.2777e-27 (count: 1583)
3.125 1.93518e-26 5.53066e-27 4.48851e-27 9.33258e-27 (count: 1582)
3.4375 1.99676e-26 5.78137e-27 4.73072e-27 9.45555e-27 (count: 1581)
3.75 1.97843e-26 5.38027e-27 4.74582e-27 9.65818e-27 (count: 1580)
4.0625 1.9378e-26 5.43279e-27 4.37655e-27 9.5687e-27 (count: 1579)
4.375 1.9731e-26 5.7406e-27 4.54641e-27 9.44404e-27 (count: 1578)
4.6875 1.92482e-26 5.36592e-27 4.69289e-27 9.1894e-27 (count: 1577)
5 1.98443e-26 5.658e-27 4.64666e-27 9.53967e-27 (count: 1576)
5.3125 1.95356e-26 5.47416e-27 4.35911e-27 9.7023e-27 (count: 1575)
5.625 1.97283e-26 5.64712e-27 4.52348e-27 9.55771e-27 (count: 1574)
5.9375 1.95433e-26 5.63165e-27 4.55101e-27 9.36067e-27 (count: 1573)
6.25 2.00274e-26 5.79704e-27 4.72853e-27 9.50179e-27 (count: 1572)
6.5625 1.94241e-26 5.60723e-27 4.73417e-27 9.08266e-27 (count: 1571)
6.875 1.98135e-26 5.68094e-27 4.51854e-27 9.614e-27 (count: 1570)
7.1875 1.95437e-26 5.65359e-27 4.62983e-27 9.26031e-27 (count: 1569)
7.5 1.98173e-26 5.53553e-27 4.59222e-27 9.68957e-27 (count: 1568)
7.8125 2.61829e-26 4.99477e-27 4.97809e-27 1.62101e-26 (count: 62)
15.625 2.27559e-26 5.57669e-27 4.31388e-27 1.28654e-26 (count: 61)
23.4375 2.29456e-26 5.09233e-27 4.92862e-27 1.29247e-26 (count: 60)
31.25 2.56741e-26 5.23998e-27 6.69455e-27 1.37396e-26 (count: 59)
39.0625 2.3416e-26 4.81334e-27 5.93645e-27 1.26662e-26 (count: 58)
46.875 2.72552e-26 5.315e-27 7.39202e-27 1.45482e-26 (count: 57)
54.6875 2.19904e-26 4.77291e-27 5.37298e-27 1.18446e-26 (count: 56)
62.5 2.82087e-26 5.68687e-27 6.66444e-27 1.58574e-26 (count: 55)
70.3125 2.40399e-26 5.61985e-27 5.86877e-27 1.25513e-26 (count: 54)
78.125 2.40741e-26 4.82847e-27 5.2089e-27 1.40367e-26 (count: 53)
85.9375 2.39505e-26 4.71254e-27 7.49632e-27 1.17416e-26 (count: 52)
93.75 2.30009e-26 5.46385e-27 5.55509e-27 1.1982e-26 (count: 51)
101.562 2.7328e-26 5.55245e-27 6.70016e-27 1.50754e-26 (count: 50)
109.375 2.31062e-26 5.37034e-27 5.26484e-27 1.2471e-26 (count: 49)
117.188 2.69265e-26 5.61147e-27 4.80368e-27 1.65113e-26 (count: 48)
125 2.18895e-26 4.3119e-27 5.43387e-27 1.21437e-26 (count: 47)
132.812 2.48604e-26 4.65289e-27 4.3382e-27 1.58693e-26 (count: 46)
140.625 2.40112e-26 4.94011e-27 5.00904e-27 1.40621e-26 (count: 45)
148.438 2.49564e-26 5.12288e-27 4.04191e-27 1.57916e-26 (count: 44)
156.25 2.33005e-26 4.71301e-27 5.60271e-27 1.29848e-26 (count: 43)
164.062 2.92837e-26 5.7361e-27 5.95767e-27 1.75899e-26 (count: 42)
171.875 2.35671e-26 5.83818e-27 4.06025e-27 1.36687e-26 (count: 41)
179.688 1.98653e-26 3.76109e-27 4.97601e-27 1.11282e-26 (count: 40)
187.5 2.7175e-26 6.27014e-27 4.50707e-27 1.63978e-26 (count: 39)
195.312 8.3235e-26 3.30872e-26 8.27181e-27 4.1876e-26 (count: 1)
