93.42 5.20833e-07
93.96 1.73611e-07
94.32 1.5625e-06
94.5 3.47222e-07
94.68 3.47222e-07
94.86 1.73611e-06
95.22 4.51389e-06
95.4 1.5625e-06
95.58 4.34028e-06
95.76 3.29861e-06
96.12 3.99306e-06
96.3 4.34028e-06
96.48 1.26736e-05
96.66 1.82292e-05
96.84 1.23264e-05
97.02 1.26736e-05
97.2 8.68056e-06
97.38 1.59722e-05
97.56 1.80556e-05
97.74 3.14236e-05
97.92 2.93403e-05
98.1 3.4375e-05
98.28 6.09375e-05
98.46 7.15278e-05
98.64 3.75e-05
98.82 6.11111e-05
99 0.000105382
99.18 8.85417e-05
99.36 0.000150347
99.54 9.93056e-05
99.72 0.000156771
99.9 0.000220139
100.08 0.000243924
100.26 0.000270139
100.44 0.000358681
100.62 0.000364757
100.8 0.000417708
100.98 0.00061059
101.16 0.000609375
101.34 0.000688715
101.52 0.000853819
101.7 0.00104792
101.88 0.00118142
102.06 0.00116667
102.24 0.00144253
102.42 0.00156823
102.6 0.00205538
102.78 0.00215035
102.96 0.00249236
103.14 0.00276823
103.32 0.00318802
103.5 0.00334271
103.68 0.00396649
103.86 0.00467222
104.04 0.00480955
104.22 0.00533507
104.4 0.00604566
104.58 0.00692882
104.76 0.00768628
104.94 0.00860243
105.12 0.00945122
105.3 0.0101885
105.48 0.0113786
105.66 0.0124585
105.84 0.0136165
106.02 0.0149653
106.2 0.0163793
106.38 0.0178094
106.56 0.0195793
106.74 0.0219007
106.92 0.02288
107.1 0.0245217
107.28 0.0266672
107.46 0.0287299
107.64 0.0303295
107.82 0.0331948
108 0.0348391
108.18 0.0373359
108.36 0.0399543
108.54 0.0419705
108.72 0.0449832
108.9 0.0479172
109.08 0.0496464
109.26 0.0535976
109.44 0.0562047
109.62 0.0591752
109.8 0.0615104
109.98 0.0639552
110.16 0.0665351
110.34 0.0693964
110.52 0.0730405
110.7 0.0757413
110.88 0.0778047
111.06 0.079851
111.24 0.0825469
111.42 0.0844241
111.6 0.0870005
111.78 0.0884186
111.96 0.0913224
112.14 0.0931083
112.32 0.095313
112.5 0.0954153
112.68 0.0981675
112.86 0.098722
113.04 0.0995585
113.22 0.101659
113.4 0.0994854
113.58 0.100708
113.76 0.100604
113.94 0.101389
114.12 0.100138
114.3 0.100032
114.48 0.0996557
114.66 0.0985406
114.84 0.0965533
115.02 0.0960906
115.2 0.0945998
115.38 0.0934564
115.56 0.0908998
115.74 0.0882526
115.92 0.0860913
116.1 0.0839806
116.28 0.0824698
116.46 0.0795134
116.64 0.0768781
116.82 0.0750568
117 0.0719007
117.18 0.0695701
117.36 0.0666616
117.54 0.0628089
117.72 0.0613024
117.9 0.058388
118.08 0.0553464
118.26 0.0524738
118.44 0.0498189
118.62 0.0477113
118.8 0.0446453
118.98 0.0416844
119.16 0.0390306
119.34 0.0369278
119.52 0.0342524
119.7 0.0322314
119.88 0.0295347
120.06 0.0281045
120.24 0.0257403
120.42 0.0239962
120.6 0.0222375
120.78 0.0202059
120.96 0.0192181
121.14 0.0173368
121.32 0.0158773
121.5 0.0146533
121.68 0.0137273
121.86 0.0120707
122.04 0.0110056
122.22 0.0101755
122.4 0.00893038
122.58 0.0083309
122.76 0.00748993
122.94 0.00691163
123.12 0.0059033
123.3 0.00521719
123.48 0.00497934
123.66 0.00425712
123.84 0.00376215
124.02 0.00337882
124.2 0.00294844
124.38 0.00264479
124.56 0.00260625
124.74 0.00207691
124.92 0.00170451
125.1 0.00169514
125.28 0.00130017
125.46 0.00127101
125.64 0.00112361
125.82 0.000998611
126 0.000740972
126.18 0.000697222
126.36 0.000593056
126.54 0.000496875
126.72 0.000521181
126.9 0.000393924
127.08 0.000388021
127.26 0.000263021
127.44 0.000214931
127.62 0.000219271
127.8 0.00020434
127.98 0.000116493
128.16 0.000110938
128.34 0.000143229
128.52 0.000121875
128.7 6.89236e-05
128.88 9.60069e-05
129.06 3.125e-05
129.24 7.1875e-05
129.42 2.34375e-05
129.6 1.85764e-05
129.78 3.48958e-05
129.96 2.01389e-05
130.14 2.46528e-05
130.32 1.70139e-05
130.5 6.25e-06
130.68 9.20139e-06
130.86 1.09375e-05
131.04 1.02431e-05
131.22 3.29861e-06
131.4 3.125e-06
131.58 6.77083e-06
131.76 2.77778e-06
132.12 1.38889e-06
132.66 3.47222e-07
133.02 3.47222e-07
133.38 5.20833e-07
134.28 1.73611e-07
